BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE
202203,5,200,202203,6,700,167514,1013887,WISCONSIN,55,2022,March,Ice Storm,Z,4,IRON,DLH,05-MAR-22 02:00:00,CST-6,06-MAR-22 07:00:00,0,0,0,0,0.00K,0.00K,Public,,,,,,,,,,,,,,,,,,,,,,"Low pressure moved from northwestern Iowa to northern Lake Michigan on March 5th, spreading an area of freezing rain and snow across much of northwestern Wisconsin ahead of a warm front. Freezing rain moved in during the early morning hours of the 5th and lingered into the evening before transitioning over to snow overnight and tapering off the morning of the 6th. Ice accumulations of 0.25 to nearly 0.40 were reported across northwest Wisconsin with the highest report being 0.38 near Moquah, most of which fell in around six hours. Additionally, snowfall of up to 5 to 7 inches fell during the latter half of the storm with 7.5 accumulating near Washburn.",Ice accumulations up to 0.30 inches was reported in the Ironwood area by the time the storm ended.,CSV
202203,5,0,202203,6,500,167514,1013888,WISCONSIN,55,2022,March,Ice Storm,Z,6,BURNETT,DLH,05-MAR-22 00:00:00,CST-6,06-MAR-22 05:00:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,"Low pressure moved from northwestern Iowa to northern Lake Michigan on March 5th, spreading an area of freezing rain and snow across much of northwestern Wisconsin ahead of a warm front. Freezing rain moved in during the early morning hours of the 5th and lingered into the evening before transitioning over to snow overnight and tapering off the morning of the 6th. Ice accumulations of 0.25 to nearly 0.40 were reported across northwest Wisconsin with the highest report being 0.38 near Moquah, most of which fell in around six hours. Additionally, snowfall of up to 5 to 7 inches fell during the latter half of the storm with 7.5 accumulating near Washburn.",Ice accumulations of a quarter of an inch were reported near Webster.,CSV
202203,1,0,202203,6,200,167514,1013889,WISCONSIN,55,2022,March,Ice Storm,Z,7,WASHBURN,DLH,01-MAR-22 00:00:00,CST-6,06-MAR-22 02:00:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,"Low pressure moved from northwestern Iowa to northern Lake Michigan on March 5th, spreading an area of freezing rain and snow across much of northwestern Wisconsin ahead of a warm front. Freezing rain moved in during the early morning hours of the 5th and lingered into the evening before transitioning over to snow overnight and tapering off the morning of the 6th. Ice accumulations of 0.25 to nearly 0.40 were reported across northwest Wisconsin with the highest report being 0.38 near Moquah, most of which fell in around six hours. Additionally, snowfall of up to 5 to 7 inches fell during the latter half of the storm with 7.5 accumulating near Washburn.",Ice accumulations of a quarter of an inch were reported near Shell Lake.,CSV
202203,22,1700,202203,23,1200,166353,1006286,WISCONSIN,55,2022,March,Winter Storm,Z,5,VILAS,GRB,22-MAR-22 17:00:00,CST-6,23-MAR-22 12:00:00,0,0,0,0,0.00K,0.00K,COOP Observer,,,,,,,,,,,,,,,,,,,,,,"A low pressure system tracking northeast from the southern Plains to the Great Lakes brought a swath of snow and ice to northern Wisconsin from Tuesday evening (3/22) through midday on Wednesday (3/23). Snowfall amounts were generally 4 to 8 inches across portions of north-central Wisconsin along with 2 to 3 tenths of an inch of ice from freezing rain.  The combination of snow and ice caused significant damage to trees and power lines, with over 50,000 customers without power in northern Wisconsin.||Some of the highest snowfall totals included 7.6 inches in Eagle River (Vilas Co.), 6.3 inches in Rhinelander (Oneida Co.), and 5.9 inches in St. Germain (Vilas Co.).  Some of the highest ice totals included 0.3 inches in Manitowish Waters (Vilas Co.), Argonne (Forest Co.), as well as southeast of Niagara (northern Marinette Co.) and 0.2 inches in Rhinelander (Oneida Co.), Spread Eagle (Florence Co.), as well as in St. Germain (Vilas Co.).","The highest snowfall totals across Vilas County included 7.6 inches in Eagle River, 5.9 inches in St. Germain, and 5.2 inches southwest of Land O' Lakes.  The highest ice totals across Vilas County included 0.3 inches in Manitowish Waters and 0.2 inches in St. Germain as well as southwest of Land O' Lakes.",CSV
202203,5,1815,202203,5,1945,165719,1021397,WISCONSIN,55,2022,March,Flood,C,39,FOND DU LAC,MKX,05-MAR-22 18:15:00,CST-6,05-MAR-22 19:45:00,0,0,0,0,1.00K,0.00K,911 Call Center,,,Heavy Rain,,,,,,,,,3,WNW,ALTO,1,S,NORTH FOND DU LAC,43.6984,-88.8414,43.81,-88.4823,"A cluster/line of thunderstorms moved across southern Wisconsin the evening of March 5th.  Within this line of storms, some briefly intense downburst winds occurred across portions of south central to east central Wisconsin.  A brief tornado also occurred in southeast Dane county.  Quite a bit of structural damage was noted to a number of farming sheds and buildings in areas of Dane, Rock and Fond du Lac counties. Heavy rainfall on a frozen ground also led to some basement flooding and minor street flooding.|A home was struck by lightning in the Town of Deerfield.",Heavy rainfall on a frozen ground lead to scattered reports of water over the roads in rural and urban areas.,CSV
202203,22,1700,202203,23,1200,166353,1006291,WISCONSIN,55,2022,March,Winter Storm,Z,10,ONEIDA,GRB,22-MAR-22 17:00:00,CST-6,23-MAR-22 12:00:00,0,0,0,0,0.00K,0.00K,COOP Observer,,,,,,,,,,,,,,,,,,,,,,"A low pressure system tracking northeast from the southern Plains to the Great Lakes brought a swath of snow and ice to northern Wisconsin from Tuesday evening (3/22) through midday on Wednesday (3/23). Snowfall amounts were generally 4 to 8 inches across portions of north-central Wisconsin along with 2 to 3 tenths of an inch of ice from freezing rain.  The combination of snow and ice caused significant damage to trees and power lines, with over 50,000 customers without power in northern Wisconsin.||Some of the highest snowfall totals included 7.6 inches in Eagle River (Vilas Co.), 6.3 inches in Rhinelander (Oneida Co.), and 5.9 inches in St. Germain (Vilas Co.).  Some of the highest ice totals included 0.3 inches in Manitowish Waters (Vilas Co.), Argonne (Forest Co.), as well as southeast of Niagara (northern Marinette Co.) and 0.2 inches in Rhinelander (Oneida Co.), Spread Eagle (Florence Co.), as well as in St. Germain (Vilas Co.).",The highest snowfall totals across Oneida County included 6.3 inches in Rhinelander and 5.5 inches in Hazelhurst.  The highest ice total across Oneida County included 0.2 inches in Rhinelander.,CSV
202203,22,1700,202203,23,1200,166353,1006295,WISCONSIN,55,2022,March,Winter Storm,Z,11,FOREST,GRB,22-MAR-22 17:00:00,CST-6,23-MAR-22 12:00:00,0,0,0,0,0.00K,0.00K,COOP Observer,,,,,,,,,,,,,,,,,,,,,,"A low pressure system tracking northeast from the southern Plains to the Great Lakes brought a swath of snow and ice to northern Wisconsin from Tuesday evening (3/22) through midday on Wednesday (3/23). Snowfall amounts were generally 4 to 8 inches across portions of north-central Wisconsin along with 2 to 3 tenths of an inch of ice from freezing rain.  The combination of snow and ice caused significant damage to trees and power lines, with over 50,000 customers without power in northern Wisconsin.||Some of the highest snowfall totals included 7.6 inches in Eagle River (Vilas Co.), 6.3 inches in Rhinelander (Oneida Co.), and 5.9 inches in St. Germain (Vilas Co.).  Some of the highest ice totals included 0.3 inches in Manitowish Waters (Vilas Co.), Argonne (Forest Co.), as well as southeast of Niagara (northern Marinette Co.) and 0.2 inches in Rhinelander (Oneida Co.), Spread Eagle (Florence Co.), as well as in St. Germain (Vilas Co.).",The highest snowfall total across Forest County included 4.0 inches northwest of Argonne.  The highest ice totals across Forest County included 0.3 inches in Argonne and 0.2 inches northwest of Argonne.,CSV
202203,1,0,202203,6,200,167514,1013890,WISCONSIN,55,2022,March,Ice Storm,Z,8,SAWYER,DLH,01-MAR-22 00:00:00,CST-6,06-MAR-22 02:00:00,0,0,0,0,100.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,"Low pressure moved from northwestern Iowa to northern Lake Michigan on March 5th, spreading an area of freezing rain and snow across much of northwestern Wisconsin ahead of a warm front. Freezing rain moved in during the early morning hours of the 5th and lingered into the evening before transitioning over to snow overnight and tapering off the morning of the 6th. Ice accumulations of 0.25 to nearly 0.40 were reported across northwest Wisconsin with the highest report being 0.38 near Moquah, most of which fell in around six hours. Additionally, snowfall of up to 5 to 7 inches fell during the latter half of the storm with 7.5 accumulating near Washburn.",Ice accumulations of a quarter of an inch were reported in a time period of around six to eight hours in the Hayward area at the beginning of the storm. Jump River Electrical Cooperative reported approximately 500 customers without power during the height of the storm due to downed lines from the ice and trees/branches falling onto lines.,CSV
202203,23,1425,202203,24,1905,167899,1016213,WISCONSIN,55,2022,March,Flood,C,53,JACKSON,ARX,23-MAR-22 14:25:00,CST-6,24-MAR-22 19:05:00,0,0,0,0,0.00K,0.00K,River/Stream Gage,,,Heavy Rain,,,,,,,,,2,E,VAUDREUIL,2,N,PLEASANT VIEW,44.3063,-90.8339,44.3043,-90.8307,Runoff after a rainfall event created some western Wisconsin river flooding in late March. Up to 1.5 inches of rain fell across the area and helped to cause flooding along the Black and Yellow Rivers.,Runoff after a rainfall event pushed the Black River out of its banks in Black River Falls. The river crested over a foot above the flood stage at 48.36 feet on the 24th.,CSV
202203,25,2050,202203,26,2115,167899,1016214,WISCONSIN,55,2022,March,Flood,C,121,TREMPEALEAU,ARX,25-MAR-22 20:50:00,CST-6,26-MAR-22 21:15:00,0,0,0,0,0.00K,0.00K,River/Stream Gage,,,Heavy Rain,,,,,,,,,1,S,BUTMAN CORNERS,2,SW,BUTMAN CORNERS,44.0591,-91.2846,44.0636,-91.3066,Runoff after a rainfall event created some western Wisconsin river flooding in late March. Up to 1.5 inches of rain fell across the area and helped to cause flooding along the Black and Yellow Rivers.,Runoff after a rainfall event pushed the Black River out of its banks near Galesville. The river crested almost a half foot above the flood stage at 12.44 feet on the 26th.,CSV
202203,26,800,202203,27,1200,167899,1016215,WISCONSIN,55,2022,March,Flood,C,57,JUNEAU,ARX,26-MAR-22 08:00:00,CST-6,27-MAR-22 12:00:00,0,0,0,0,0.00K,0.00K,River/Stream Gage,,,Heavy Rain,,,,,,,,,0,ESE,NECEDAH,0,ESE,NECEDAH,44.0265,-90.0727,44.0275,-90.0707,Runoff after a rainfall event created some western Wisconsin river flooding in late March. Up to 1.5 inches of rain fell across the area and helped to cause flooding along the Black and Yellow Rivers.,Runoff after a rainfall event pushed the Yellow River out of its banks in Necedah. The river crested a half foot above the flood stage at 15.49 feet on the 27th.,CSV
202203,22,1700,202203,23,1200,166353,1006298,WISCONSIN,55,2022,March,Winter Storm,Z,13,NORTHERN MARINETTE,GRB,22-MAR-22 17:00:00,CST-6,23-MAR-22 12:00:00,0,0,0,0,0.00K,0.00K,COOP Observer,,,,,,,,,,,,,,,,,,,,,,"A low pressure system tracking northeast from the southern Plains to the Great Lakes brought a swath of snow and ice to northern Wisconsin from Tuesday evening (3/22) through midday on Wednesday (3/23). Snowfall amounts were generally 4 to 8 inches across portions of north-central Wisconsin along with 2 to 3 tenths of an inch of ice from freezing rain.  The combination of snow and ice caused significant damage to trees and power lines, with over 50,000 customers without power in northern Wisconsin.||Some of the highest snowfall totals included 7.6 inches in Eagle River (Vilas Co.), 6.3 inches in Rhinelander (Oneida Co.), and 5.9 inches in St. Germain (Vilas Co.).  Some of the highest ice totals included 0.3 inches in Manitowish Waters (Vilas Co.), Argonne (Forest Co.), as well as southeast of Niagara (northern Marinette Co.) and 0.2 inches in Rhinelander (Oneida Co.), Spread Eagle (Florence Co.), as well as in St. Germain (Vilas Co.).",The highest ice total across northern Marinette County included 0.3 inches southeast of Niagara.,CSV
202203,22,1700,202203,23,1200,166353,1016286,WISCONSIN,55,2022,March,Winter Weather,Z,12,FLORENCE,GRB,22-MAR-22 17:00:00,CST-6,23-MAR-22 12:00:00,0,0,0,0,0.00K,0.00K,COOP Observer,,,,,,,,,,,,,,,,,,,,,,"A low pressure system tracking northeast from the southern Plains to the Great Lakes brought a swath of snow and ice to northern Wisconsin from Tuesday evening (3/22) through midday on Wednesday (3/23). Snowfall amounts were generally 4 to 8 inches across portions of north-central Wisconsin along with 2 to 3 tenths of an inch of ice from freezing rain.  The combination of snow and ice caused significant damage to trees and power lines, with over 50,000 customers without power in northern Wisconsin.||Some of the highest snowfall totals included 7.6 inches in Eagle River (Vilas Co.), 6.3 inches in Rhinelander (Oneida Co.), and 5.9 inches in St. Germain (Vilas Co.).  Some of the highest ice totals included 0.3 inches in Manitowish Waters (Vilas Co.), Argonne (Forest Co.), as well as southeast of Niagara (northern Marinette Co.) and 0.2 inches in Rhinelander (Oneida Co.), Spread Eagle (Florence Co.), as well as in St. Germain (Vilas Co.).",The highest snowfall total across Florence County included 2.7 inches in Florence. The highest ice total across Florence County included 0.2 inches in Spread Eagle.,CSV
202203,5,2230,202203,5,2240,165719,1006504,WISCONSIN,55,2022,March,Thunderstorm Wind,C,39,FOND DU LAC,MKX,05-MAR-22 22:30:00,CST-6,05-MAR-22 22:40:00,0,0,0,0,50.00K,0.00K,NWS Storm Survey,70.00,EG,,,,,,,,,,1,ESE,ST KILIAN,1,ESE,ST KILIAN,43.5461,-88.36,43.5461,-88.36,"A cluster/line of thunderstorms moved across southern Wisconsin the evening of March 5th.  Within this line of storms, some briefly intense downburst winds occurred across portions of south central to east central Wisconsin.  A brief tornado also occurred in southeast Dane county.  Quite a bit of structural damage was noted to a number of farming sheds and buildings in areas of Dane, Rock and Fond du Lac counties. Heavy rainfall on a frozen ground also led to some basement flooding and minor street flooding.|A home was struck by lightning in the Town of Deerfield.","Downburst winds removed small portions of the roof decking and shingles from the church and school buildings. Some of the siding and gutters were removed from the school. A home sustained minor damage to the siding, shingles, and screened-in porch. Some windows were broken in several of the structures. Several trees or tree limbs were downed in the area. A dumpster was pushed and rolled across a parking lot. A trailer was also thrown and damaged.",CSV
202203,8,1452,202203,9,1945,167898,1016212,WISCONSIN,55,2022,March,Flood,C,121,TREMPEALEAU,ARX,08-MAR-22 14:52:00,CST-6,09-MAR-22 19:45:00,0,0,0,0,0.00K,0.00K,River/Stream Gage,,,Heavy Rain,,,,,,,,,2,W,PINE CREEK,2,W,PINE CREEK,44.1341,-91.5568,44.1335,-91.5579,"Some river flooding occurred across western Wisconsin in early March following a rainfall event. Up to 1.5 inches of rain fell and with the ground still frozen, the increased runoff caused flooding to occur along the Trempealeau River.","Up to 1.5 inches of rain fell across the area in early March. With the ground still frozen, the resulting runoff pushed the Trempealeau River out of its banks in Dodge. The river crested over a half foot above the flood stage at 11.09 feet on the 9th.",CSV
202203,7,300,202203,7,1715,167898,1016211,WISCONSIN,55,2022,March,Flood,C,121,TREMPEALEAU,ARX,07-MAR-22 03:00:00,CST-6,07-MAR-22 17:15:00,0,0,0,0,0.00K,0.00K,River/Stream Gage,,,Heavy Rain,,,,,,,,,2,NNW,DEWEY CORNERS,1,NNW,DEWEY CORNERS,44.2719,-91.4832,44.2671,-91.4778,"Some river flooding occurred across western Wisconsin in early March following a rainfall event. Up to 1.5 inches of rain fell and with the ground still frozen, the increased runoff caused flooding to occur along the Trempealeau River.","Up to 1.5 inches of rain fell across the area in early March. With the ground still frozen, the resulting runoff pushed the Trempealeau River out of its banks in Arcadia. The river crested just over the flood stage at 8.15 feet.",CSV
202203,5,2150,202203,5,2153,165719,1006500,WISCONSIN,55,2022,March,Thunderstorm Wind,C,25,DANE,MKX,05-MAR-22 21:50:00,CST-6,05-MAR-22 21:53:00,0,0,0,0,40.00K,0.00K,NWS Storm Survey,70.00,EG,,,,,,,,,,2,WSW,STOUGHTON,0,E,STOUGHTON,42.911,-89.2471,42.9209,-89.2136,"A cluster/line of thunderstorms moved across southern Wisconsin the evening of March 5th.  Within this line of storms, some briefly intense downburst winds occurred across portions of south central to east central Wisconsin.  A brief tornado also occurred in southeast Dane county.  Quite a bit of structural damage was noted to a number of farming sheds and buildings in areas of Dane, Rock and Fond du Lac counties. Heavy rainfall on a frozen ground also led to some basement flooding and minor street flooding.|A home was struck by lightning in the Town of Deerfield.","A swath of straight-line wind damage of downed trees, limbs, and power lines. Some trees fell on roofs of homes. Some homes had damage to the shingles and facia. A camper was rolled. The greatest concentration of damage was on the southwest side of Stoughton.",CSV
202203,7,300,202203,7,1100,165828,1002550,WISCONSIN,55,2022,March,Heavy Snow,Z,50,MANITOWOC,GRB,07-MAR-22 03:00:00,CST-6,07-MAR-22 11:00:00,0,0,0,0,0.00K,0.00K,CoCoRaHS,,,,,,,,,,,,,,,,,,,,,,"Low pressure tracking well south of Wisconsin brought a band of heavier snow to portions of east-central Wisconsin during the early morning hours on Monday (3/7).  Snowfall totals were generally 4 to 7 inches across Manitowoc, Calumet, and Winnebago counties.||Some of the highest snowfall totals included 7.0 inches in Osman (Manitowoc Co.), 6.3 inches near Saint Nazianz (Manitowoc Co.), and 5.0 inches near Chilton as well as near Oshkosh.",The highest snowfall totals across Manitowoc County included 7.0 inches in Osman and 6.3 inches near Saint Nazianz.,CSV
202203,7,300,202203,7,1100,165828,1016281,WISCONSIN,55,2022,March,Winter Weather,Z,49,CALUMET,GRB,07-MAR-22 03:00:00,CST-6,07-MAR-22 11:00:00,0,0,0,0,0.00K,0.00K,COOP Observer,,,,,,,,,,,,,,,,,,,,,,"Low pressure tracking well south of Wisconsin brought a band of heavier snow to portions of east-central Wisconsin during the early morning hours on Monday (3/7).  Snowfall totals were generally 4 to 7 inches across Manitowoc, Calumet, and Winnebago counties.||Some of the highest snowfall totals included 7.0 inches in Osman (Manitowoc Co.), 6.3 inches near Saint Nazianz (Manitowoc Co.), and 5.0 inches near Chilton as well as near Oshkosh.",The highest snowfall totals in Calumet County included 5.0 inches near Chilton and 4.0 inches near Potter.,CSV
202203,7,300,202203,7,1100,165828,1016283,WISCONSIN,55,2022,March,Winter Weather,Z,48,WINNEBAGO,GRB,07-MAR-22 03:00:00,CST-6,07-MAR-22 11:00:00,0,0,0,0,0.00K,0.00K,COOP Observer,,,,,,,,,,,,,,,,,,,,,,"Low pressure tracking well south of Wisconsin brought a band of heavier snow to portions of east-central Wisconsin during the early morning hours on Monday (3/7).  Snowfall totals were generally 4 to 7 inches across Manitowoc, Calumet, and Winnebago counties.||Some of the highest snowfall totals included 7.0 inches in Osman (Manitowoc Co.), 6.3 inches near Saint Nazianz (Manitowoc Co.), and 5.0 inches near Chilton as well as near Oshkosh.",The highest snowfall total in Winnebago County included 5.0 inches near Oshkosh.,CSV
202203,6,1950,202203,7,840,167053,1010855,WISCONSIN,55,2022,March,Heavy Snow,Z,61,GRANT,ARX,06-MAR-22 19:50:00,CST-6,07-MAR-22 08:40:00,0,0,0,0,0.00K,0.00K,COOP Observer,,,,,,,,,,,,,,,,,,,,,,A storm system brought a round of heavy snow to a small portion of southwest Wisconsin from the evening of March 6th into the morning of the 7th. Snowfall amounts of 5 to 7 inches were common across Grant County.,COOP and volunteer snow observers reported that 5 to 7 inches of snow fell across Grant County. The highest reported total was 7 inches near Platteville.,CSV
202203,29,2100,202203,30,1000,167600,1014371,WISCONSIN,55,2022,March,Ice Storm,Z,8,SAWYER,DLH,29-MAR-22 21:00:00,CST-6,30-MAR-22 10:00:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,"Slow moving low pressure moved from the Dakotas early on the 29th to central Iowa the morning of the 30th. This low track spread a mix of rain, snow and wintry mix across much of the Northland. While most of northwestern Wisconsin received sub-warnings conditions during the storm, heavier freezing rain was reported across parts of Bayfield, Sawyer and Price counties were 0.25 to almost 0.40 inches of accumulation was received.",Heavy freezing rain was recorded across parts of Sawyer County with amounts around a quarter of an inch or higher in many areas. The town of Ojibwa received 0.38 inches of ice accumulation by the time freezing rain ended.,CSV
202203,29,2100,202203,30,900,167600,1014372,WISCONSIN,55,2022,March,Ice Storm,Z,9,PRICE,DLH,29-MAR-22 21:00:00,CST-6,30-MAR-22 09:00:00,0,0,0,0,0.00K,0.00K,CoCoRaHS,,,,,,,,,,,,,,,,,,,,,,"Slow moving low pressure moved from the Dakotas early on the 29th to central Iowa the morning of the 30th. This low track spread a mix of rain, snow and wintry mix across much of the Northland. While most of northwestern Wisconsin received sub-warnings conditions during the storm, heavier freezing rain was reported across parts of Bayfield, Sawyer and Price counties were 0.25 to almost 0.40 inches of accumulation was received.",Freezing rain decreased from west to east across the county with more rain being received in eastern areas. Around a quarter of an inch of ice was received along the Price/Sawyer County line with the system.,CSV
202203,29,2200,202203,30,1300,167600,1014370,WISCONSIN,55,2022,March,Ice Storm,Z,2,BAYFIELD,DLH,29-MAR-22 22:00:00,CST-6,30-MAR-22 13:00:00,0,0,0,0,0.00K,0.00K,CoCoRaHS,,,,,,,,,,,,,,,,,,,,,,"Slow moving low pressure moved from the Dakotas early on the 29th to central Iowa the morning of the 30th. This low track spread a mix of rain, snow and wintry mix across much of the Northland. While most of northwestern Wisconsin received sub-warnings conditions during the storm, heavier freezing rain was reported across parts of Bayfield, Sawyer and Price counties were 0.25 to almost 0.40 inches of accumulation was received.",Heavier than expected freezing rain was received across the Bayfield Peninsula during the storm due to onshore winds from Lake Superior bringing cooler surface temperatures into the area. A quarter of an inch of ice was recorded near Red Cliff with this storm.,CSV
202203,29,1420,202203,29,1500,167950,1016529,WISCONSIN,55,2022,March,Wildfire,Z,34,JACKSON,ARX,29-MAR-22 14:20:00,CST-6,29-MAR-22 15:00:00,0,0,0,0,20.00K,0.00K,Broadcast Media,,,,,,,,,,,,,,,,,,,,,,A small wildfire in the median of Interstate 94 near Northfield (Jackson County) contributed to a two vehicle crash. Smoke from the fire created low visibility in the southbound lanes where two vehicles collided. No injuries were reported from the crash.,Smoke from a small wildfire in the median of Interstate 94 near Northfield contributed to a two vehicle crash. The smoke caused low visibilities to occur in the southbound lanes of the Interstate where the crash occurred. No injuries occurred as a result of the crash.,CSV
202203,5,1735,202203,5,1900,165719,1021396,WISCONSIN,55,2022,March,Flood,C,21,COLUMBIA,MKX,05-MAR-22 17:35:00,CST-6,05-MAR-22 19:00:00,0,0,0,0,10.00K,0.00K,911 Call Center,,,Heavy Rain,,,,,,,,,1,S,OKEE,3,NW,FRIESLAND,43.3293,-89.5745,43.6015,-89.1118,"A cluster/line of thunderstorms moved across southern Wisconsin the evening of March 5th.  Within this line of storms, some briefly intense downburst winds occurred across portions of south central to east central Wisconsin.  A brief tornado also occurred in southeast Dane county.  Quite a bit of structural damage was noted to a number of farming sheds and buildings in areas of Dane, Rock and Fond du Lac counties. Heavy rainfall on a frozen ground also led to some basement flooding and minor street flooding.|A home was struck by lightning in the Town of Deerfield.",Heavy rainfall on a frozen ground lead to high runoff and some basement flooding. A basement wall of a home collapsed in Lodi.,CSV
202203,5,1735,202203,5,1900,165719,1006529,WISCONSIN,55,2022,March,Heavy Rain,C,21,COLUMBIA,MKX,05-MAR-22 17:35:00,CST-6,05-MAR-22 19:00:00,0,0,0,0,10.00K,0.00K,911 Call Center,,,,,,,,,,,,1,SW,LODI,1,NNE,FRIESLAND,43.3116,-89.5349,43.5872,-89.067,"A cluster/line of thunderstorms moved across southern Wisconsin the evening of March 5th.  Within this line of storms, some briefly intense downburst winds occurred across portions of south central to east central Wisconsin.  A brief tornado also occurred in southeast Dane county.  Quite a bit of structural damage was noted to a number of farming sheds and buildings in areas of Dane, Rock and Fond du Lac counties. Heavy rainfall on a frozen ground also led to some basement flooding and minor street flooding.",Heavy rainfall on a frozen ground lead to high runoff and some basement flooding. A basement wall of a home collapsed in Lodi.,CSV
202203,5,1815,202203,5,1945,165719,1006532,WISCONSIN,55,2022,March,Heavy Rain,C,39,FOND DU LAC,MKX,05-MAR-22 18:15:00,CST-6,05-MAR-22 19:45:00,0,0,0,0,1.00K,0.00K,911 Call Center,,,,,,,,,,,,4,SW,ALTO,1,NE,FOND DU LAC,43.6419,-88.8514,43.7858,-88.4386,"A cluster/line of thunderstorms moved across southern Wisconsin the evening of March 5th.  Within this line of storms, some briefly intense downburst winds occurred across portions of south central to east central Wisconsin.  A brief tornado also occurred in southeast Dane county.  Quite a bit of structural damage was noted to a number of farming sheds and buildings in areas of Dane, Rock and Fond du Lac counties. Heavy rainfall on a frozen ground also led to some basement flooding and minor street flooding.",Heavy rainfall on a frozen ground lead to scattered reports of water over the roads in rural and urban areas.,CSV
202205,9,1015,202205,9,1016,169011,1023823,WISCONSIN,55,2022,May,Hail,C,129,WASHBURN,DLH,09-MAY-22 10:15:00,CST-6,09-MAY-22 10:16:00,0,0,0,0,0.00K,0.00K,Emergency Manager,1.75,,,,,,,,,,,1,SW,SHELL LAKE,1,SW,SHELL LAKE,45.74,-91.93,45.74,-91.93,"A low pressure system moving out of the Central Plains brought a warm front through Minnesota and northwest Wisconsin during the morning hours. Supported by a strong low level jet and warm air pushing into the region, storms spread north through the morning hours. The first round of storms mainly produced hail with the largest being tennis ball sized. A cold front associated with the low then moved through during the afternoon leading to another round of storms that produced hail to the size of quarters. Insurance companies estimated $10 million in property and automobile claims from the storms in Washburn County alone.",,CSV
202205,12,1220,202205,12,1223,169955,1029769,WISCONSIN,55,2022,May,Hail,C,13,BURNETT,DLH,12-MAY-22 12:20:00,CST-6,12-MAY-22 12:23:00,0,0,0,0,0.00K,0.00K,Trained Spotter,2.00,,,,,,,,,,,1,SW,GRANTSBURG,1,SW,GRANTSBURG,45.77,-92.69,45.77,-92.69,A low pressure system moved northward from the Central Plains to the Northern Plains on May 12th and lifted a warm front across the Northland bringing two rounds of storms to the region. The northwest Wisconsin area mainly saw impacts with the first round of storms with hail to 2 inches in diameter and numerous reports of trees down in the Spooner and Hayward areas.,,CSV
202205,9,1030,202205,9,1031,169011,1023828,WISCONSIN,55,2022,May,Hail,C,129,WASHBURN,DLH,09-MAY-22 10:30:00,CST-6,09-MAY-22 10:31:00,0,0,0,0,0.00K,0.00K,Public,1.75,,,,,,,,,,,8,SSE,SPRING BROOK,8,SSE,SPRING BROOK,45.85,-91.6,45.85,-91.6,"A low pressure system moving out of the Central Plains brought a warm front through Minnesota and northwest Wisconsin during the morning hours. Supported by a strong low level jet and warm air pushing into the region, storms spread north through the morning hours. The first round of storms mainly produced hail with the largest being tennis ball sized. A cold front associated with the low then moved through during the afternoon leading to another round of storms that produced hail to the size of quarters. Insurance companies estimated $10 million in property and automobile claims from the storms in Washburn County alone.",,CSV
202205,9,1031,202205,9,1032,169011,1023829,WISCONSIN,55,2022,May,Hail,C,129,WASHBURN,DLH,09-MAY-22 10:31:00,CST-6,09-MAY-22 10:32:00,0,0,0,0,0.00K,0.00K,Public,1.50,,,,,,,,,,,3,SW,SHELL LAKE ARPT,3,SW,SHELL LAKE ARPT,45.7,-91.96,45.7,-91.96,"A low pressure system moving out of the Central Plains brought a warm front through Minnesota and northwest Wisconsin during the morning hours. Supported by a strong low level jet and warm air pushing into the region, storms spread north through the morning hours. The first round of storms mainly produced hail with the largest being tennis ball sized. A cold front associated with the low then moved through during the afternoon leading to another round of storms that produced hail to the size of quarters. Insurance companies estimated $10 million in property and automobile claims from the storms in Washburn County alone.",,CSV
